phase,experiment_type,experiment_name,field_type,start_position,planning_depth,num_iterations,timeout,ucb1_c,parallel,discount_factor,entropy_reduction,final_mse,coverage_end,avg_planning_time_per_step
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_edge_rep6,Gaussian,edge,5,50,10.0,1.4,8,1.0,138781.7677423261,0.0288875,0.98828125,0.4148909854888916
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_edge_rep7,Gaussian,edge,5,50,10.0,1.4,8,1.0,137630.15939472348,0.0276125,0.984375,0.41560820817947386
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_edge_rep8,Gaussian,edge,5,50,10.0,1.4,8,1.0,129046.43817609064,0.03006875,0.93359375,0.4325580716133118
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_edge_rep9,Gaussian,edge,5,50,10.0,1.4,8,1.0,127995.31602557961,0.038875,0.95703125,0.41784804344177245
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_edge_rep10,Gaussian,edge,5,50,10.0,1.4,8,1.0,139720.82534020094,0.0247125,0.9921875,0.43053844690322873
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_edge_rep11,Gaussian,edge,5,50,10.0,1.4,8,1.0,136684.64329217456,0.0332625,0.98828125,0.42598058223724367
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_edge_rep12,Gaussian,edge,5,50,10.0,1.4,8,1.0,133808.50112095938,0.03791875,0.96484375,0.42948275327682495
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_edge_rep13,Gaussian,edge,5,50,10.0,1.4,8,1.0,140346.5690747494,0.030125,1.0,0.4419902944564819
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_edge_rep14,Gaussian,edge,5,50,10.0,1.4,8,1.0,136173.45948099752,0.03908125,1.0,0.42881778240203855
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_edge_rep15,Gaussian,edge,5,50,10.0,1.4,8,1.0,131336.0825341314,0.04561875,0.98828125,0.44325204610824587
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_edge_rep16,Gaussian,edge,5,50,10.0,1.4,8,1.0,143187.38498382483,0.024475,1.0,0.41325974225997925
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_edge_rep17,Gaussian,edge,5,50,10.0,1.4,8,1.0,134464.96015668457,0.03831875,0.99609375,0.4549541449546814
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_edge_rep18,Gaussian,edge,5,50,10.0,1.4,8,1.0,140001.59453001874,0.02945625,1.0,0.43054072856903075
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_edge_rep19,Gaussian,edge,5,50,10.0,1.4,8,1.0,131445.38342667607,0.0331625,0.96484375,0.46285673379898074
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_corner_rep0,Gaussian,corner,5,50,10.0,2.5,8,1.0,124443.24110705878,0.06418125,0.8984375,0.42398122072219846
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_corner_rep1,Gaussian,corner,5,50,10.0,2.5,8,1.0,118103.72093936293,0.0495625,0.90234375,0.4381812262535095
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_corner_rep2,Gaussian,corner,5,50,10.0,2.5,8,1.0,137610.53577787217,0.0401,1.0,0.47543762683868407
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_corner_rep3,Gaussian,corner,5,50,10.0,2.5,8,1.0,129226.97338237475,0.04999375,0.9765625,0.4400994992256165
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_corner_rep4,Gaussian,corner,5,50,10.0,2.5,8,1.0,136214.258441933,0.03398125,1.0,0.4264925789833069
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_corner_rep5,Gaussian,corner,5,50,10.0,2.5,8,1.0,130715.48584556692,0.03298125,0.953125,0.4444813942909241
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_corner_rep6,Gaussian,corner,5,50,10.0,2.5,8,1.0,131704.12974853857,0.0420625,0.96875,0.46356428623199464
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_corner_rep7,Gaussian,corner,5,50,10.0,2.5,8,1.0,143311.15494702334,0.0264875,1.0,0.4490325903892517
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_corner_rep8,Gaussian,corner,5,50,10.0,2.5,8,1.0,125916.30714130112,0.04283125,0.9453125,0.45383658885955813
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_corner_rep9,Gaussian,corner,5,50,10.0,2.5,8,1.0,141199.29045591806,0.031775,1.0,0.4493949604034424
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_corner_rep10,Gaussian,corner,5,50,10.0,2.5,8,1.0,132695.53718631697,0.0360625,0.96484375,0.4207656407356262
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_corner_rep11,Gaussian,corner,5,50,10.0,2.5,8,1.0,142811.52117172873,0.025325,0.99609375,0.4213808798789978
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_corner_rep12,Gaussian,corner,5,50,10.0,2.5,8,1.0,139231.64653049633,0.03705625,1.0,0.4366962218284607
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_corner_rep13,Gaussian,corner,5,50,10.0,2.5,8,1.0,135198.52064200552,0.031025,0.96484375,0.4379485249519348
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_corner_rep14,Gaussian,corner,5,50,10.0,2.5,8,1.0,133235.99772944837,0.04686875,1.0,0.4282627463340759
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_corner_rep15,Gaussian,corner,5,50,10.0,2.5,8,1.0,141889.67634699287,0.027075,0.99609375,0.42937904119491577
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_corner_rep16,Gaussian,corner,5,50,10.0,2.5,8,1.0,141903.52837921318,0.02859375,1.0,0.45573230266571046
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_corner_rep17,Gaussian,corner,5,50,10.0,2.5,8,1.0,131372.3040286301,0.042475,0.97265625,0.4351696562767029
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_corner_rep18,Gaussian,corner,5,50,10.0,2.5,8,1.0,127868.32753763553,0.04755625,0.953125,0.4198683428764343
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_corner_rep19,Gaussian,corner,5,50,10.0,2.5,8,1.0,136637.981090482,0.03921875,0.9921875,0.4410142517089844
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_edge_rep0,Gaussian,edge,5,50,10.0,2.5,8,1.0,131725.5980696038,0.0381375,0.96875,0.4428675937652588
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_edge_rep1,Gaussian,edge,5,50,10.0,2.5,8,1.0,123868.23584085196,0.0595625,0.953125,0.4235182619094849
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_edge_rep2,Gaussian,edge,5,50,10.0,2.5,8,1.0,134779.48483643352,0.029725,0.97265625,0.43956393718719483
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_edge_rep3,Gaussian,edge,5,50,10.0,2.5,8,1.0,135820.72832397086,0.03680625,0.9921875,0.4302050471305847
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_edge_rep4,Gaussian,edge,5,50,10.0,2.5,8,1.0,129809.41061733814,0.03275625,0.94921875,0.4249275827407837
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_edge_rep5,Gaussian,edge,5,50,10.0,2.5,8,1.0,139534.45001284528,0.0219375,0.9765625,0.4129834342002869
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_edge_rep6,Gaussian,edge,5,50,10.0,2.5,8,1.0,137954.402313078,0.029025,0.98828125,0.4029565930366516
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_edge_rep7,Gaussian,edge,5,50,10.0,2.5,8,1.0,143277.38801882128,0.0237,1.0,0.44140581130981443
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_edge_rep8,Gaussian,edge,5,50,10.0,2.5,8,1.0,123513.3355487946,0.05251875,0.9296875,0.4372977352142334
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_edge_rep9,Gaussian,edge,5,50,10.0,2.5,8,1.0,119426.17946775003,0.07290625,0.9453125,0.45505652666091917
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_edge_rep10,Gaussian,edge,5,50,10.0,2.5,8,1.0,135211.7714729769,0.0398375,0.984375,0.43381806135177614
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_edge_rep11,Gaussian,edge,5,50,10.0,2.5,8,1.0,141949.04664778532,0.02685625,1.0,0.4358022141456604
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_edge_rep12,Gaussian,edge,5,50,10.0,2.5,8,1.0,135515.09744764984,0.034825,0.984375,0.4429476356506348
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_edge_rep13,Gaussian,edge,5,50,10.0,2.5,8,1.0,135445.7078776372,0.0332,0.98828125,0.4546991562843323
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_edge_rep14,Gaussian,edge,5,50,10.0,2.5,8,1.0,134604.28347381882,0.03965,1.0,0.4353430652618408
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_edge_rep15,Gaussian,edge,5,50,10.0,2.5,8,1.0,139870.2547206992,0.0284625,0.99609375,0.4428316783905029
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_edge_rep16,Gaussian,edge,5,50,10.0,2.5,8,1.0,132855.76330317056,0.03738125,0.9765625,0.4308704137802124
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_edge_rep17,Gaussian,edge,5,50,10.0,2.5,8,1.0,137532.2675800505,0.02811875,0.984375,0.43132885456085207
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_edge_rep18,Gaussian,edge,5,50,10.0,2.5,8,1.0,144277.08051632147,0.0215,1.0,0.4146056127548218
phase_2_exploration_exploitation,high_exploration,high_exploration_Gaussian_edge_rep19,Gaussian,edge,5,50,10.0,2.5,8,1.0,132705.48034747635,0.0404625,0.9921875,0.4436583852767944
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_corner_rep0,Gaussian,corner,5,50,10.0,5.0,8,1.0,140752.70408849188,0.0327125,1.0,0.441058988571167
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_corner_rep1,Gaussian,corner,5,50,10.0,5.0,8,1.0,141974.5311301823,0.0263375,1.0,0.41046149730682374
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_corner_rep2,Gaussian,corner,5,50,10.0,5.0,8,1.0,136739.36638613604,0.03336875,0.984375,0.46440696001052856
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_corner_rep3,Gaussian,corner,5,50,10.0,5.0,8,1.0,135517.71821865145,0.03974375,0.9765625,0.42086912631988527
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_corner_rep4,Gaussian,corner,5,50,10.0,5.0,8,1.0,134668.49592385872,0.03300625,0.98046875,0.44625389099121093
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_corner_rep5,Gaussian,corner,5,50,10.0,5.0,8,1.0,136463.8136776628,0.04175625,1.0,0.44292611837387086
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_corner_rep6,Gaussian,corner,5,50,10.0,5.0,8,1.0,129625.18621799898,0.03115625,0.92578125,0.4341646814346313
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_corner_rep7,Gaussian,corner,5,50,10.0,5.0,8,1.0,143538.337656511,0.02505625,0.99609375,0.4195787501335144
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_corner_rep8,Gaussian,corner,5,50,10.0,5.0,8,1.0,141756.64352756846,0.02966875,1.0,0.44315585136413577
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_corner_rep9,Gaussian,corner,5,50,10.0,5.0,8,1.0,122331.56239461256,0.03616875,0.91015625,0.43362228155136107
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_corner_rep10,Gaussian,corner,5,50,10.0,5.0,8,1.0,133566.6679248213,0.03129375,0.9609375,0.4140794897079468
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_corner_rep11,Gaussian,corner,5,50,10.0,5.0,8,1.0,139360.8387804957,0.03086875,1.0,0.4343536925315857
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_corner_rep12,Gaussian,corner,5,50,10.0,5.0,8,1.0,129656.4077032033,0.04664375,0.96484375,0.41981457471847533
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_corner_rep13,Gaussian,corner,5,50,10.0,5.0,8,1.0,127114.78648748391,0.0497875,0.96484375,0.4166429090499878
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_corner_rep14,Gaussian,corner,5,50,10.0,5.0,8,1.0,134896.7228389631,0.037075,0.98046875,0.45477623224258423
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_corner_rep15,Gaussian,corner,5,50,10.0,5.0,8,1.0,125461.03246414618,0.03671875,0.93359375,0.41622573614120484
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_corner_rep16,Gaussian,corner,5,50,10.0,5.0,8,1.0,135792.49174010483,0.033275,0.984375,0.4264973211288452
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_corner_rep17,Gaussian,corner,5,50,10.0,5.0,8,1.0,133603.12504617797,0.0329625,0.96484375,0.4171001625061035
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_corner_rep18,Gaussian,corner,5,50,10.0,5.0,8,1.0,115307.74947659536,0.05435,0.87890625,0.4525111532211304
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_corner_rep19,Gaussian,corner,5,50,10.0,5.0,8,1.0,126979.82797668214,0.03285625,0.91796875,0.4235463833808899
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_edge_rep0,Gaussian,edge,5,50,10.0,5.0,8,1.0,139672.97420980383,0.02689375,1.0,0.40890467166900635
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_edge_rep1,Gaussian,edge,5,50,10.0,5.0,8,1.0,129570.87169937855,0.0487625,0.9609375,0.44974942445755006
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_edge_rep2,Gaussian,edge,5,50,10.0,5.0,8,1.0,127606.76588287979,0.03336875,0.93359375,0.43373995065689086
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_edge_rep3,Gaussian,edge,5,50,10.0,5.0,8,1.0,134464.30957082368,0.03090625,0.97265625,0.43963459253311155
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_edge_rep4,Gaussian,edge,5,50,10.0,5.0,8,1.0,134126.48214000225,0.03816875,0.98046875,0.42566375732421874
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_edge_rep5,Gaussian,edge,5,50,10.0,5.0,8,1.0,136504.17476132818,0.03235,0.98828125,0.42820061445236207
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_edge_rep6,Gaussian,edge,5,50,10.0,5.0,8,1.0,143429.23956910122,0.0233,1.0,0.4099384593963623
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_edge_rep7,Gaussian,edge,5,50,10.0,5.0,8,1.0,142816.99522410415,0.02193125,1.0,0.41867254257202147
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_edge_rep8,Gaussian,edge,5,50,10.0,5.0,8,1.0,132849.07338086952,0.03860625,0.98046875,0.44924620151519773
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_edge_rep9,Gaussian,edge,5,50,10.0,5.0,8,1.0,138492.93904215813,0.033825,1.0,0.4360225820541382
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_edge_rep10,Gaussian,edge,5,50,10.0,5.0,8,1.0,133822.34792755533,0.04165,1.0,0.43977970838546754
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_edge_rep11,Gaussian,edge,5,50,10.0,5.0,8,1.0,127371.65529712972,0.042625,0.9453125,0.4455638313293457
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_edge_rep12,Gaussian,edge,5,50,10.0,5.0,8,1.0,134281.71236732393,0.03935,0.9921875,0.44728723287582395
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_edge_rep13,Gaussian,edge,5,50,10.0,5.0,8,1.0,137187.8264732915,0.03053125,0.9921875,0.4247186231613159
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_edge_rep14,Gaussian,edge,5,50,10.0,5.0,8,1.0,136256.83742002957,0.03240625,0.98046875,0.43398849487304686
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_edge_rep15,Gaussian,edge,5,50,10.0,5.0,8,1.0,135194.12343284974,0.0397,1.0,0.43684810400009155
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_edge_rep16,Gaussian,edge,5,50,10.0,5.0,8,1.0,133523.32339032827,0.03489375,0.9765625,0.4300122332572937
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_edge_rep17,Gaussian,edge,5,50,10.0,5.0,8,1.0,138483.68761728515,0.0279875,0.98046875,0.412368860244751
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_edge_rep18,Gaussian,edge,5,50,10.0,5.0,8,1.0,128705.92958110647,0.034,0.953125,0.43996452569961547
phase_2_exploration_exploitation,very_high_exploration,very_high_exploration_Gaussian_edge_rep19,Gaussian,edge,5,50,10.0,5.0,8,1.0,137377.60058833522,0.0341,0.99609375,0.4395893621444702
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_corner_rep0,Gaussian,corner,3,50,10.0,1.4,8,0.5,143289.03666363194,0.0253375,0.99609375,0.2768919086456299
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_corner_rep1,Gaussian,corner,3,50,10.0,1.4,8,0.5,130925.31858006124,0.0351875,0.93359375,0.28262887001037595
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_corner_rep2,Gaussian,corner,3,50,10.0,1.4,8,0.5,136898.71345083643,0.02838125,0.97265625,0.2787721347808838
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_corner_rep3,Gaussian,corner,3,50,10.0,1.4,8,0.5,133527.2979536392,0.03208125,0.95703125,0.27874542236328126
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_corner_rep4,Gaussian,corner,3,50,10.0,1.4,8,0.5,140311.49616449303,0.03410625,1.0,0.27757967710494996
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_corner_rep5,Gaussian,corner,3,50,10.0,1.4,8,0.5,144780.37701686306,0.02439375,1.0,0.28461565732955935
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_corner_rep6,Gaussian,corner,3,50,10.0,1.4,8,0.5,141112.9928517002,0.03070625,1.0,0.28442533493041994
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_corner_rep7,Gaussian,corner,3,50,10.0,1.4,8,0.5,143306.7707605934,0.02565625,1.0,0.2930141282081604
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_corner_rep8,Gaussian,corner,3,50,10.0,1.4,8,0.5,136740.69492529845,0.03993125,1.0,0.2843868947029114
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_corner_rep9,Gaussian,corner,3,50,10.0,1.4,8,0.5,141869.62803678625,0.02379375,1.0,0.2683861827850342
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_corner_rep10,Gaussian,corner,3,50,10.0,1.4,8,0.5,142312.93788259107,0.02293125,0.98828125,0.2792653512954712
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_corner_rep11,Gaussian,corner,3,50,10.0,1.4,8,0.5,141944.37107178717,0.02414375,0.99609375,0.28802263498306274
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_corner_rep12,Gaussian,corner,3,50,10.0,1.4,8,0.5,142825.80850355068,0.02895,1.0,0.279753258228302
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_corner_rep13,Gaussian,corner,3,50,10.0,1.4,8,0.5,144459.47456300305,0.0240375,1.0,0.28985970973968506
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_corner_rep14,Gaussian,corner,3,50,10.0,1.4,8,0.5,144891.43172073195,0.02370625,1.0,0.28257962703704836
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_corner_rep15,Gaussian,corner,3,50,10.0,1.4,8,0.5,141177.85735378234,0.030525,1.0,0.2843546080589294
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_corner_rep16,Gaussian,corner,3,50,10.0,1.4,8,0.5,146570.04165268975,0.0217,1.0,0.2877036905288696
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_corner_rep17,Gaussian,corner,3,50,10.0,1.4,8,0.5,142559.52855649474,0.0246875,0.9921875,0.27863038539886475
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_corner_rep18,Gaussian,corner,3,50,10.0,1.4,8,0.5,134943.94425523083,0.03173125,0.96875,0.28238692283630373
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_corner_rep19,Gaussian,corner,3,50,10.0,1.4,8,0.5,144428.098348441,0.0237,1.0,0.2750404691696167
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_edge_rep0,Gaussian,edge,3,50,10.0,1.4,8,0.5,139363.02897087054,0.0297875,1.0,0.2737957715988159
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_edge_rep1,Gaussian,edge,3,50,10.0,1.4,8,0.5,146331.16444906793,0.018875,1.0,0.28938457250595095
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_edge_rep2,Gaussian,edge,3,50,10.0,1.4,8,0.5,135727.35971558222,0.03805625,0.99609375,0.2921842360496521
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_edge_rep3,Gaussian,edge,3,50,10.0,1.4,8,0.5,133728.19558091566,0.036675,0.97265625,0.2858365726470947
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_edge_rep4,Gaussian,edge,3,50,10.0,1.4,8,0.5,142153.7756698777,0.026825,1.0,0.2795730447769165
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_edge_rep5,Gaussian,edge,3,50,10.0,1.4,8,0.5,145203.6532290544,0.02136875,1.0,0.2804682517051697
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_edge_rep6,Gaussian,edge,3,50,10.0,1.4,8,0.5,145853.81725259565,0.0197,1.0,0.28322945594787596
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_edge_rep7,Gaussian,edge,3,50,10.0,1.4,8,0.5,135822.2270459544,0.03305625,0.98828125,0.27631860971450806
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_edge_rep8,Gaussian,edge,3,50,10.0,1.4,8,0.5,133840.24233630951,0.04375,0.99609375,0.2782794642448425
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_edge_rep9,Gaussian,edge,3,50,10.0,1.4,8,0.5,144451.8342939147,0.0213875,1.0,0.28077059507369995
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_edge_rep10,Gaussian,edge,3,50,10.0,1.4,8,0.5,134291.71005124442,0.03259375,0.9765625,0.26595269441604613
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_edge_rep11,Gaussian,edge,3,50,10.0,1.4,8,0.5,135498.08256663053,0.02894375,0.97265625,0.2742112612724304
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_edge_rep12,Gaussian,edge,3,50,10.0,1.4,8,0.5,143948.98580847384,0.02265,1.0,0.2747128438949585
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_edge_rep13,Gaussian,edge,3,50,10.0,1.4,8,0.5,129883.59980581849,0.0460125,0.9765625,0.28793757677078247
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_edge_rep14,Gaussian,edge,3,50,10.0,1.4,8,0.5,146023.85039006657,0.0187875,1.0,0.28447995901107787
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_edge_rep15,Gaussian,edge,3,50,10.0,1.4,8,0.5,141623.47272829685,0.027875,1.0,0.2801745867729187
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_edge_rep16,Gaussian,edge,3,50,10.0,1.4,8,0.5,141594.28024751338,0.02413125,1.0,0.2847750735282898
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_edge_rep17,Gaussian,edge,3,50,10.0,1.4,8,0.5,140137.6212317476,0.0241,0.984375,0.27966888427734377
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_edge_rep18,Gaussian,edge,3,50,10.0,1.4,8,0.5,134456.57272876552,0.0400875,0.99609375,0.27905548810958863
phase_3_time_horizon,myopic_shallow,myopic_shallow_Gaussian_edge_rep19,Gaussian,edge,3,50,10.0,1.4,8,0.5,144529.02770471218,0.0228875,1.0,0.27490509748458863
phase_3_time_horizon,short_term,short_term_Gaussian_corner_rep0,Gaussian,corner,5,50,10.0,1.4,8,0.8,145207.22400770785,0.02328125,1.0,0.4298261833190918
phase_3_time_horizon,short_term,short_term_Gaussian_corner_rep1,Gaussian,corner,5,50,10.0,1.4,8,0.8,139838.57940927328,0.0330125,1.0,0.41601097106933593
phase_3_time_horizon,short_term,short_term_Gaussian_corner_rep2,Gaussian,corner,5,50,10.0,1.4,8,0.8,137248.44893629564,0.03525,0.98828125,0.4423804497718811
phase_3_time_horizon,short_term,short_term_Gaussian_corner_rep3,Gaussian,corner,5,50,10.0,1.4,8,0.8,145286.1852269577,0.02196875,1.0,0.43113608837127687
phase_3_time_horizon,short_term,short_term_Gaussian_corner_rep4,Gaussian,corner,5,50,10.0,1.4,8,0.8,130478.07380127572,0.05514375,0.94921875,0.43303757667541504
phase_3_time_horizon,short_term,short_term_Gaussian_corner_rep5,Gaussian,corner,5,50,10.0,1.4,8,0.8,141170.5474442423,0.02785,1.0,0.4124496650695801
phase_3_time_horizon,short_term,short_term_Gaussian_corner_rep6,Gaussian,corner,5,50,10.0,1.4,8,0.8,136747.2592169507,0.02933125,0.96484375,0.4350537610054016
phase_3_time_horizon,short_term,short_term_Gaussian_corner_rep7,Gaussian,corner,5,50,10.0,1.4,8,0.8,138811.88901706453,0.03654375,1.0,0.4427492070198059
phase_3_time_horizon,short_term,short_term_Gaussian_corner_rep8,Gaussian,corner,5,50,10.0,1.4,8,0.8,140274.3734585937,0.0325125,1.0,0.42928252458572386
phase_3_time_horizon,short_term,short_term_Gaussian_corner_rep9,Gaussian,corner,5,50,10.0,1.4,8,0.8,130369.92649665951,0.03045,0.94140625,0.434918315410614
phase_3_time_horizon,short_term,short_term_Gaussian_corner_rep10,Gaussian,corner,5,50,10.0,1.4,8,0.8,139539.59619019154,0.0333,1.0,0.4226310396194458
phase_3_time_horizon,short_term,short_term_Gaussian_corner_rep11,Gaussian,corner,5,50,10.0,1.4,8,0.8,137114.82635185565,0.0282375,0.96484375,0.45066540241241454
