timestamp,phase,experiment,strategy,field_type,start_position,rep,total_ig,entropy_reduction,coverage_pct,avg_planning_time,total_time,status,source
2025-08-25T01:53:29.543380,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,corner,3,4107678.767452885,139301.87091094663,100.0,0.3975822973251343,39.77856087684631,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T01:54:13.216383,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,corner,4,4058084.985307779,143434.088162488,100.0,0.4273592138290405,42.75680208206177,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T01:54:58.148485,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,corner,5,3685306.2830906417,131327.42941011392,93.359375,0.4401877951622009,44.039870500564575,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T01:55:42.556149,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,corner,6,3480716.5831449414,124048.232438604,89.0625,0.4347304487228393,43.494239807128906,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T01:56:28.414745,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,corner,7,3828365.3860890088,130003.33014947645,94.921875,0.4493596482276916,44.95651459693909,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T01:57:11.092378,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,corner,8,3998828.1707270937,140447.2962468225,98.4375,0.4175425672531128,41.77515411376953,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T01:57:58.446787,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,corner,9,3862774.606559758,129561.47688509528,96.09375,0.4639254879951477,46.41288185119629,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T01:58:46.047272,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,corner,10,4059204.94955776,132345.71614899073,98.828125,0.4668746447563171,46.70789289474487,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T01:59:28.221912,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,corner,11,3881357.84222154,143053.67572375914,100.0,0.4125636601448059,41.27699708938599,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:00:12.140306,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,corner,12,3690889.5769049786,133536.49278892632,94.140625,0.4297844004631042,42.99891686439514,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:00:55.418995,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,corner,13,3868530.796936658,139124.9430192834,100.0,0.4235087966918945,42.37279415130615,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:01:40.582750,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,corner,14,3879375.2007740624,137285.2799332175,97.265625,0.4423470258712768,44.25753712654114,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:02:24.887897,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,corner,15,3862125.20620062,135274.95410188576,96.875,0.4337279415130615,43.39606332778931,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:03:09.734371,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,corner,16,3801836.2217206606,135220.7113637454,98.828125,0.439141047000885,43.93741679191589,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:03:53.197983,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,corner,17,3833513.3304604143,129472.13137947906,95.3125,0.4251883506774902,42.54118824005127,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:04:39.192711,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,corner,18,3974380.9541219342,136121.66227508814,100.0,0.4507818579673767,45.10058641433716,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:05:24.938191,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,corner,19,4068941.857265715,144371.18631477596,100.0,0.4482153391838073,44.84415650367737,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:06:11.609925,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,edge,0,3853295.042006774,134423.66640427327,99.21875,0.4574479126930237,45.7668445110321,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:06:56.805816,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,edge,1,3970548.5166823375,143511.3884545794,100.0,0.4423906302452087,44.2624614238739,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:07:42.861380,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,edge,2,3834037.184736193,140977.39180542133,100.0,0.4508845448493958,45.11217212677002,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:08:27.788886,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,edge,3,3811441.803305753,131439.69639380524,96.875,0.4400222015380859,44.02540421485901,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:09:12.795355,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,edge,4,3887753.0901865344,131840.83933035884,95.3125,0.4405221915245056,44.07527422904968,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:09:56.278867,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,edge,5,3585707.45148476,123339.04145427678,94.921875,0.4256184983253479,42.584492206573486,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:10:39.648623,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,edge,6,3945483.160135952,141436.42126194292,100.0,0.4244052958488464,42.46412372589111,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:11:24.144490,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,edge,7,3909389.399149358,139017.79798089148,98.4375,0.4338788533210754,43.41120266914368,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:12:07.013162,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,edge,8,4083802.805536512,142236.8834084272,100.0,0.4194051837921143,41.964086055755615,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:12:49.241417,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,edge,9,3959350.22275508,142263.13840680016,100.0,0.4128378868103027,41.3073844909668,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:13:33.034516,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,edge,10,3792276.74751398,139913.18549372317,99.609375,0.4285563254356384,42.87851548194885,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:14:18.614161,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,edge,11,3875549.005727892,141781.2720644352,100.0,0.4465577316284179,44.679030895233154,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:15:02.852404,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,edge,12,3855099.215276818,142716.278428271,100.0,0.4328871774673462,43.311972856521606,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:15:46.680346,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,edge,13,3841305.778812384,131018.4046260506,99.21875,0.4288467621803283,42.90810561180115,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:16:27.969132,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,edge,14,3863095.147214904,139481.70126712677,98.828125,0.4032052087783813,40.345035791397095,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:17:10.808060,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,edge,15,3883204.120793765,140957.36937431415,100.0,0.4190144038200378,41.92580604553223,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:17:54.087203,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,edge,16,3792309.912691741,122721.64294819764,95.703125,0.4232809710502624,42.351104736328125,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:18:37.995695,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,edge,17,3831906.197374704,139869.79704906262,97.65625,0.4296982502937317,42.99353384971619,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:19:23.747129,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,edge,18,3572370.885579508,116199.35179973271,86.71875,0.4480573987960815,44.82846403121948,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:20:10.311057,phase_2_exploration_exploitation,pure_greedy,mcts,Gaussian,edge,19,3978263.86628406,144163.64010262518,100.0,0.4562437438964843,45.64689588546753,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:20:57.044421,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,corner,0,3787624.787812396,136184.10842828924,98.046875,0.4579661345481872,45.81860542297363,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:21:40.295272,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,corner,1,3963412.379100798,136270.72518266976,96.484375,0.422869131565094,42.31067132949829,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:22:25.626174,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,corner,2,3974543.628702273,140386.72012156522,100.0,0.4440312528610229,44.42664241790772,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:23:10.159408,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,corner,3,3599373.8051795266,116062.82585162038,87.5,0.4358259701728821,43.60557532310486,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:23:54.081167,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,corner,4,3680100.6821016176,121713.53031944732,87.109375,0.4299114108085632,43.01486158370972,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:24:39.628046,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,corner,5,3944381.0918213935,137463.50710001256,99.21875,0.4450998163223266,44.53322982788086,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:25:24.306236,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,corner,6,3711139.383570481,133464.0088779171,95.3125,0.4373110103607178,43.7544641494751,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:26:09.269096,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,corner,7,3845221.318886175,128088.2795794526,97.265625,0.4400919961929321,44.03261780738831,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:26:52.094513,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,corner,8,3921654.835176132,136036.372757403,98.046875,0.4188633036613464,41.909663677215576,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:27:38.395835,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,corner,9,3924579.1882730825,143594.68935586186,100.0,0.453418378829956,45.36466121673584,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:28:22.715734,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,corner,10,3708877.085892874,134883.48037379218,97.65625,0.4335096526145935,43.37480616569519,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:29:09.426234,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,corner,11,3927592.9156493214,145504.08636312088,100.0,0.4573124289512634,45.75420689582825,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:29:54.353693,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,corner,12,3812400.854638852,130532.34298828778,97.65625,0.4396043658256531,43.98341727256775,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:30:38.938977,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,corner,13,4049615.591978735,142090.9460765568,100.0,0.4362773203849792,43.65080261230469,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:31:23.813872,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,corner,14,4042016.5279188766,141157.62086354225,98.828125,0.4391184282302856,43.93498373031616,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:32:08.106529,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,corner,15,3904593.041180163,132306.57221778028,95.3125,0.4335335755348206,43.37620759010315,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:32:49.286624,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,corner,16,3473780.671989132,113588.82200719444,82.421875,0.4021808910369873,40.24227690696716,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:33:30.454953,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,corner,17,4153384.328648045,132864.7299925572,96.484375,0.4021871185302734,40.24291205406189,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:34:12.618186,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,corner,18,3992443.681433982,142755.15387693717,98.828125,0.411841287612915,41.20820617675781,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:34:56.963125,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,corner,19,3894913.478765236,138730.31364078584,98.828125,0.4336839461326599,43.39182353019714,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:35:41.455049,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,edge,0,3777924.2074478967,135422.0944317908,100.0,0.4351174092292785,43.534892320632935,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:36:25.599484,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,edge,1,3829713.8539149542,141414.37921115305,99.609375,0.431904661655426,43.21395516395569,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:37:10.350611,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,edge,2,4033054.830813263,142952.04574355544,100.0,0.4381853079795837,43.84202098846436,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:37:55.368169,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,edge,3,4145619.517577576,141638.23267336632,100.0,0.4405039930343628,44.07427978515625,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:38:39.346831,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,edge,4,4138469.533041639,140808.74392144894,99.609375,0.4298484897613525,43.00854754447937,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:39:22.198996,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,edge,5,4070788.368010314,142526.93253924634,100.0,0.4190083575248718,41.92466473579407,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:40:06.182830,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,edge,6,3811074.5324568353,138766.9136719057,99.609375,0.4299839377403259,43.0222315788269,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:40:50.108490,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,edge,7,3991977.426623749,129437.67544785477,98.4375,0.4294665932655334,42.97014307975769,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:41:34.306274,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,edge,8,3962855.577990135,136793.82628367763,98.046875,0.432150182723999,43.23832273483277,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:42:18.266901,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,edge,9,4162941.8572643134,142233.75159469718,100.0,0.4295896315574646,42.98201870918274,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:43:01.875800,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,edge,10,3817310.8594899904,136636.28167497544,99.609375,0.4261338400840759,42.6370575428009,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:43:46.193115,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,edge,11,3873951.035635242,133527.3169857803,98.046875,0.4336824774742126,43.39160776138306,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:44:28.496833,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,edge,12,4053427.7288609305,138035.48870556217,100.0,0.4130911302566528,41.33326983451843,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:45:15.192059,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,edge,13,3823905.398675405,132230.70365719017,95.3125,0.457369155883789,45.75939011573792,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:45:59.112043,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,edge,14,3813962.322335372,130645.8952564169,95.3125,0.4292545533180237,42.94925308227539,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:46:44.486807,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,edge,15,3703783.669232186,130741.21420453988,96.875,0.4439516401290893,44.41839480400085,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:47:29.924998,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,edge,16,3951565.62500848,136496.969789567,98.828125,0.4444855070114136,44.47222518920898,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:48:13.646428,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,edge,17,3714017.5487798895,133032.48999026467,98.828125,0.4270739197731018,42.730876207351685,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:48:58.230225,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,edge,18,3932239.9968664176,132578.3194035682,97.65625,0.436220691204071,43.64535093307495,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:49:39.937699,phase_2_exploration_exploitation,low_exploration,mcts,Gaussian,edge,19,3783460.403160317,114719.79152996786,84.375,0.4072674083709717,40.75029230117798,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:50:25.380704,phase_2_exploration_exploitation,standard_exploration,mcts,Gaussian,corner,0,4106494.462107632,136054.30382939745,99.609375,0.4444971227645874,44.47237205505371,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:51:08.059371,phase_2_exploration_exploitation,standard_exploration,mcts,Gaussian,corner,1,3673742.420589021,129172.62786867411,96.09375,0.4170150899887085,41.725112199783325,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:51:53.540345,phase_2_exploration_exploitation,standard_exploration,mcts,Gaussian,corner,2,3926920.8191359895,135148.25534967252,96.484375,0.4448618483543396,44.5092523097992,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:52:36.808105,phase_2_exploration_exploitation,standard_exploration,mcts,Gaussian,corner,3,4057021.218239401,140348.5976198142,99.609375,0.422955596446991,42.31950640678406,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:53:21.943255,phase_2_exploration_exploitation,standard_exploration,mcts,Gaussian,corner,4,3753870.988521652,128917.8031320098,95.3125,0.4412419748306274,44.14639115333557,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:54:07.523896,phase_2_exploration_exploitation,standard_exploration,mcts,Gaussian,corner,5,4060990.730245757,135479.2355476206,98.828125,0.4458249044418335,44.60543370246887,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:54:49.892287,phase_2_exploration_exploitation,standard_exploration,mcts,Gaussian,corner,6,3953439.470005899,138807.64326832182,98.4375,0.4137159037590027,41.395854473114014,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:55:32.344403,phase_2_exploration_exploitation,standard_exploration,mcts,Gaussian,corner,7,4032402.7569775255,139637.44024389144,100.0,0.4146900701522827,41.49252462387085,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:56:16.239524,phase_2_exploration_exploitation,standard_exploration,mcts,Gaussian,corner,8,3872605.5696723657,135762.9353138815,97.65625,0.4291948843002319,42.94276237487793,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:57:01.108746,phase_2_exploration_exploitation,standard_exploration,mcts,Gaussian,corner,9,3668982.202455645,127863.72712769042,95.3125,0.4381215906143188,43.83605194091797,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:57:45.878140,phase_2_exploration_exploitation,standard_exploration,mcts,Gaussian,corner,10,3537396.135239042,116788.14710568964,86.328125,0.4377178502082824,43.79507112503052,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:58:29.643448,phase_2_exploration_exploitation,standard_exploration,mcts,Gaussian,corner,11,3914080.750270776,134595.86733318484,96.09375,0.4275393033027649,42.77717423439026,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T02:59:16.855689,phase_2_exploration_exploitation,standard_exploration,mcts,Gaussian,corner,12,3898658.5021801926,135786.85298610057,100.0,0.4620325589179992,46.22669458389282,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T03:00:04.439337,phase_2_exploration_exploitation,standard_exploration,mcts,Gaussian,corner,13,4033518.2390372944,145617.35697045075,100.0,0.465808470249176,46.60309791564941,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T03:00:50.370481,phase_2_exploration_exploitation,standard_exploration,mcts,Gaussian,corner,14,3782230.9040054064,143708.76645183944,100.0,0.4494689750671387,44.97010803222656,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T03:01:35.394603,phase_2_exploration_exploitation,standard_exploration,mcts,Gaussian,corner,15,3779478.334132697,133153.59356481102,100.0,0.4402840876579285,44.051536321640015,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T03:02:17.584086,phase_2_exploration_exploitation,standard_exploration,mcts,Gaussian,corner,16,3953000.589162341,132748.3359576132,97.265625,0.4119067025184631,41.214333295822144,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T03:03:00.933818,phase_2_exploration_exploitation,standard_exploration,mcts,Gaussian,corner,17,4021935.674466425,137912.95912962843,100.0,0.4233348321914673,42.35705256462097,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T03:03:45.795838,phase_2_exploration_exploitation,standard_exploration,mcts,Gaussian,corner,18,4019536.103960741,138090.22340457124,97.265625,0.43809574842453,43.83196640014648,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
2025-08-25T03:04:29.052410,phase_2_exploration_exploitation,standard_exploration,mcts,Gaussian,corner,19,3751120.8137304224,134217.5478433496,96.09375,0.4226869940757751,42.29208898544312,completed,/home/bota/Desktop/active_sensing_extended_planner/results/mcts_experiments/20250825_2_phase 2-4(til egde)
